,no,place_id_left,place_id_right,study_id,left,right,voter_uniqueid,choice,study_question,place_name_right,place_name_left,day,time,lat_right,long_right,lat_left,long_left
448006,448007,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9ebcfdc9f035870084de,513d67e0fdc9f035870041ae,5e8400e116214ff59b4490e7730105ec,left,safer,Boston,New York,2014-10-07,00:22:13,42.380935,-71.02275500000002,40.794541,-73.81717600000002
448026,448027,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9c19fdc9f03587007c16,513d68effdc9f0358700454e,44c97960a17d465d8cef6e5536de62eb,left,safer,Boston,New York,2013-07-27,21:29:42,42.371439,-71.09955300000001,40.626612,-73.92575
448113,448114,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7e45fdc9f03587007388,513d69f0fdc9f035870048da,c05cdaaa60b54dea85718e42a4ae4728,left,safer,Boston,New York,2014-10-29,15:41:08,42.387074,-71.16490099999999,40.842846,-73.81761
448132,448133,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9eb7fdc9f035870084cd,513d9c23fdc9f03587007c33,821b1685152e434a80fd0c1c47ec5791,left,safer,New York,New York,2015-04-29,15:30:11,40.634701,-73.880789,40.908578,-73.85909700000002
448134,448135,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d799cfdc9f03587006567,513d6a16fdc9f03587004957,ce5e205cf57545888d6466b2756003df,right,safer,Boston,New York,2013-07-28,14:19:54,42.333302,-71.118786,40.667174,-73.792149
448166,448167,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9a9bfdc9f03587007733,513d9f4bfdc9f035870086c9,9292aa8ace264cd3a1b753d4c2b5c125,right,safer,New York,New York,2014-11-19,21:49:31,40.613253,-73.916831,40.638589,-73.97242299999999
448202,448203,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d77f9fdc9f03587005fe8,513d68adfdc9f03587004465,f94ee26083ac47f3ac93d4d3f46a43fc,left,safer,Boston,New York,2014-10-18,20:04:23,42.334538,-71.13304700000003,40.873193,-73.84843699999999
448253,448254,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7c79fdc9f03587006ee7,513d6a39fdc9f035870049cf,d9b32c33ddd447579f8f9e534ae463ae,right,safer,Boston,New York,2014-11-19,21:17:22,42.412688,-71.115928,40.631548,-74.00459699999999
448270,448271,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9d60fdc9f03587008050,513d7eaffdc9f03587007461,2a4ba38ce28a45d4958a0950d6f59af1,left,safer,New York,New York,2014-10-25,15:47:16,40.729685,-73.91921200000002,40.625066,-73.93412599999999
448309,448310,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d797bfdc9f035870064f9,513d7d74fdc9f035870071cf,b7e6cc9a52774f0bb0f05adfc643777b,left,safer,New York,New York,2015-03-05,09:22:56,40.665045,-73.855951,40.634447,-73.945899
448442,448443,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9b41fdc9f0358700795e,513d6a6afdc9f03587004a6a,b6b4368894524488aeb53ca8e6519c28,right,safer,Boston,New York,2014-11-27,10:10:45,42.399302,-71.12695100000002,40.8606,-73.89461599999998
448625,448626,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9da8fdc9f03587008151,513d7bd5fdc9f03587006cc6,41f963d769f0408f867707ceb4e62039,equal,safer,New York,New York,2014-10-16,11:23:56,40.672783,-73.93823199999997,40.699464,-73.89131800000001
448710,448711,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b70fdc9f035870079ee,513d7cb4fdc9f03587006f9e,271d16d8678b45cab25bf28e0911de5d,equal,safer,New York,New York,2014-09-13,09:42:55,40.63459,-73.89838299999997,40.83054,-73.91675600000002
448714,448715,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7d86fdc9f035870071f4,513d7e05fdc9f03587007305,c2772044899f4bfe8a4c0ccffd245211,right,safer,New York,New York,2016-04-22,16:26:42,40.83807,-73.86358999999999,40.720729,-73.8032
448725,448726,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ecbfdc9f03587008510,513d7e23fdc9f0358700733a,5b2af34b03844023acb6ef9181c5eb97,right,safer,New York,New York,2014-11-19,06:25:06,40.744156,-73.93557900000002,40.725057,-73.91601400000002
448810,448811,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7bcafdc9f03587006ca3,513d6c06fdc9f03587004e75,5ec13b0d6b494b618e3daf3e01e1bdd5,right,safer,Boston,New York,2013-10-17,06:13:16,42.34003,-71.064394,40.722239,-73.91610000000003
448816,448817,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d78f5fdc9f03587006345,513d9d0bfdc9f03587007f40,cdc5459a8f8247f3b67e15819eb56e35,right,safer,New York,New York,2014-10-18,00:45:47,40.707806,-73.83439299999998,40.889468,-73.819229
448904,448905,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ed8fdc9f0358700853f,513d9ab0fdc9f0358700778a,faa707f664b8453a9d829bc03186373f,right,safer,New York,New York,2015-01-21,23:00:07,40.659059,-73.95578899999998,40.638923,-73.94319100000001
448942,448943,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9be0fdc9f03587007b57,513d7d12fdc9f035870070d0,0d4050a338334cc385e254e68462f81b,equal,safer,New York,New York,2018-02-02,23:59:47,40.685221,-73.86882500000002,40.903563,-73.89740799999998
449090,449091,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7ed4fdc9f035870074b3,513d9e8cfdc9f03587008449,95431a9e49eb4497a0948f7bcbb8a5e7,left,safer,New York,New York,2013-08-12,14:25:01,40.616981,-74.02380299999999,40.716025,-73.80657300000001
449180,449181,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9ab4fdc9f03587007795,513d6806fdc9f0358700421c,095d5d85aeac459d9b7f379565916df4,right,safer,Boston,New York,2014-06-27,21:36:09,42.375162,-71.09806300000002,40.694967,-73.95622000000003
449249,449250,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9c5cfdc9f03587007cf2,513d7c51fdc9f03587006e60,148745a4f75a4652be9e60f764988b8c,left,safer,New York,New York,2015-06-30,16:53:17,40.757634,-73.83687399999997,40.761372,-73.98781099999997
449353,449354,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7987fdc9f03587006522,513d6afffdc9f03587004bed,e86e27fcc69240acb68887bde8d547ac,right,safer,Boston,New York,2013-07-25,18:48:57,42.375421,-70.99532299999998,40.889752,-73.85627899999997
449454,449455,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7b57fdc9f03587006b23,513d7c1ffdc9f03587006dba,349b4f88d84e408aaf6e0644fa858aab,left,safer,New York,New York,2014-11-29,18:43:31,40.737697,-73.92184700000001,40.765747,-73.99431800000002
449501,449502,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7a6cfdc9f03587006815,513d9d56fdc9f03587008030,6b53fa2f9a214714a24d72142e3af1db,right,safer,New York,New York,2014-03-11,22:30:10,40.753709,-73.83383200000003,40.717045,-73.910796
449686,449687,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7d32fdc9f0358700713a,513d7a28fdc9f03587006730,907ccb97a9a94f8394b45dd2f7777b64,right,safer,New York,New York,2014-11-29,15:03:51,40.678566,-73.823263,40.757156,-73.937994
449695,449696,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9e03fdc9f03587008284,513d9de4fdc9f0358700821b,4bed976090984590974decf582c5fe97,right,safer,New York,New York,2014-02-02,10:58:40,40.750542,-73.87498099999999,40.88987,-73.842509
449720,449721,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d781ffdc9f03587006064,513d9b09fdc9f035870078a7,e0746fb07ea84fe1a9459d2908bedb11,left,safer,New York,New York,2013-08-22,14:11:55,40.695131,-73.951347,40.75454,-73.85362099999998
449822,449823,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b33fdc9f0358700792a,513d9b40fdc9f03587007959,c053bdeb77fd482eb2addcfb14c46899,equal,safer,New York,New York,2014-10-19,15:47:11,40.835668,-73.93548699999997,40.712893,-74.00432599999999
449911,449912,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7f62fdc9f035870075d0,513d7b64fdc9f03587006b54,907f01898eba4b9eaa84ee282ead4c95,right,safer,New York,New York,2015-09-10,02:10:16,40.851873,-73.85377299999999,40.659075,-73.79264699999999
450074,450075,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7e62fdc9f035870073c4,513d6adbfdc9f03587004b91,41f63271dc7c4eba930c2a526fdd06f7,equal,safer,Boston,New York,2015-09-09,20:28:45,42.295082,-71.11893299999997,40.824759,-73.89581399999997
450153,450154,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9aa1fdc9f0358700774d,513d9f27fdc9f03587008656,3525401df5d549c390ff1e00008ef2c7,right,safer,New York,New York,2013-07-27,17:57:02,40.580721,-73.96459400000003,40.702983,-73.943263
450226,450227,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9dc9fdc9f035870081c1,513d9d71fdc9f0358700808c,f0dd40dfaffd41fcbfdf3e96ac306414,left,safer,New York,New York,2014-08-08,15:59:18,40.848532,-73.816665,40.881045,-73.84783099999999
450269,450270,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7efefdc9f03587007508,513d9ae6fdc9f0358700783a,8ec20741e7e746b3a42c16f8e166db14,right,safer,New York,New York,2013-07-28,20:07:23,40.895552,-73.88145199999997,40.654077,-74.00781
450280,450281,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7b23fdc9f03587006a70,513d6ba5fdc9f03587004d8c,d1737417dd8f43f5b5ce68c2747e003b,left,safer,Boston,New York,2017-10-03,16:48:01,42.3953,-70.98573199999998,40.897394,-73.884411
450362,450363,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7b1efdc9f03587006a5e,513d6a98fdc9f03587004ae2,4a6ffd17d1584d94af137a77c682830a,left,safer,Boston,New York,2018-02-14,10:52:02,42.341445,-71.12079499999999,40.642129,-74.01445999999999
450407,450408,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9b44fdc9f0358700796b,513d6b0dfdc9f03587004c16,b8be9180fd8248fb93ba08bc9651f79f,right,safer,Boston,New York,2015-06-21,16:07:19,42.377892,-71.169894,40.817816,-73.851359
450439,450440,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d79e3fdc9f03587006642,513d6941fdc9f03587004676,6c4a620c4d744e6d915d61c37a2a9fd3,right,safer,Boston,New York,2018-02-06,09:23:49,42.275422,-71.08901400000002,40.69844,-73.84816699999999
450484,450485,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9d1dfdc9f03587007f78,513d689dfdc9f03587004431,0abbd992eded43589f6eaef86fd3ba45,right,safer,Boston,New York,2016-11-03,13:05:58,42.310833,-71.124032,40.789503,-73.94962700000002
450505,450506,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9a72fdc9f035870076cf,513d68befdc9f035870044a9,a8a5e41dfc1a4a3d904bc948a8689f22,left,safer,Boston,New York,2013-09-28,08:16:42,42.350088,-71.133397,40.689189,-73.83747700000004
450551,450552,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7b2afdc9f03587006a87,513d7851fdc9f03587006115,1ad4e270763a4aae94f7c873f7676805,right,safer,New York,New York,2013-09-11,06:22:54,40.818293,-73.86951999999997,40.819047,-73.93024000000003
450607,450608,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7f53fdc9f035870075b3,513d7d87fdc9f035870071f7,656f84935efd447fab88868d1ce976b4,right,safer,New York,New York,2016-05-10,00:10:00,40.696657,-73.85875199999998,40.763339,-73.91432900000001
450622,450623,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7819fdc9f0358700604f,513d9c28fdc9f03587007c44,b24aee62126e45ebb856537147bc1211,left,safer,New York,New York,2014-01-08,06:16:09,40.689523,-73.918184,40.910422,-73.85343499999999
450704,450705,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9decfdc9f03587008233,513d7876fdc9f03587006191,bcd829e98d7e40b5911c45e3b5613ea5,left,safer,New York,New York,2014-11-03,17:24:53,40.840061,-73.84274199999999,40.622236,-74.01982299999997
450795,450796,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b5dfdc9f035870079b9,513d9df4fdc9f03587008253,0834dd1b757a4926953badc423aacf4b,left,safer,New York,New York,2015-01-05,10:55:23,40.847441,-73.92326800000001,40.87585,-73.858721
450970,450971,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d786bfdc9f0358700616d,513d7c14fdc9f03587006d94,39add7a08f704ad29e32cce8901a9ac6,right,safer,New York,New York,2014-08-20,18:56:21,40.689033,-73.89016200000003,40.702875,-73.87899299999998
451008,451009,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7f62fdc9f035870075d0,513d7b00fdc9f035870069f9,f2db47138cf24a34861166b36fd63c54,left,safer,New York,New York,2014-10-26,09:39:43,40.879466,-73.884998,40.659075,-73.79264699999999
451080,451081,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9d97fdc9f03587008115,513d7d2afdc9f0358700711e,2440fe2f9c5a4f6e92dce10a9c97ee77,left,safer,New York,New York,2015-09-09,17:02:39,40.691747,-73.89170999999999,40.744224,-73.885629
451082,451083,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9dddfdc9f03587008201,513d9b84fdc9f03587007a34,6d52b593ba8a427ab25c9645fcfb4459,right,safer,New York,New York,2015-08-10,23:16:22,40.637154,-73.93341800000002,40.787258,-73.81034499999998
451174,451175,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ddffdc9f03587008209,513d9baefdc9f03587007aba,99f5a74fb4a84b71bb8321adec9b89d0,equal,safer,New York,New York,2014-10-19,09:17:31,40.861479,-73.868492,40.705638,-73.79445699999997
451518,451519,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9e1dfdc9f035870082d7,513d78c8fdc9f035870062a3,b6efae49ba474ca489efddff68736098,right,safer,New York,New York,2014-11-29,22:58:41,40.713363,-73.96233699999999,40.711388,-73.96825000000001
451716,451717,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9f49fdc9f035870086c0,513d78dffdc9f035870062fa,dd889a389d974c809be4746ec9182aa1,right,safer,New York,New York,2013-11-04,23:12:28,40.872368,-73.91937300000001,40.761327,-73.85877600000003
451772,451773,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ce9fdc9f03587007ed9,513d7d3ffdc9f03587007161,6b394677a56f461299883490d1ced1c7,left,safer,New York,New York,2014-10-16,05:17:04,40.671258,-73.943266,40.727664,-74.00246199999998
451922,451923,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9c4efdc9f03587007cc4,513d9c81fdc9f03587007d71,5c50705f290145b7a28557f03dbc5a93,left,safer,New York,New York,2014-12-07,08:30:25,40.81628,-73.91837900000002,40.81486,-73.96449899999999
451977,451978,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7b5cfdc9f03587006b38,513d9e49fdc9f0358700836d,1a5d47862fa7412580ac2e2e36eaaccb,right,safer,New York,New York,2014-10-26,11:46:40,40.86593,-73.90090600000002,40.691882,-73.977733
452146,452147,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9c1bfdc9f03587007c1e,513d6ae2fdc9f03587004ba4,859f1c937c5749aea2f30726cded692d,right,safer,Boston,New York,2015-09-25,01:08:19,42.341843,-71.17325399999999,40.833876,-73.91169400000001
452267,452268,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7a20fdc9f03587006715,513d6c9afdc9f03587004fe9,2596a3e0c4bb424fa32490ac2b708f75,right,safer,Boston,New York,2014-11-30,04:05:27,42.378302,-71.116447,40.67988,-73.994191
452275,452276,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7df3fdc9f035870072df,513d7cccfdc9f03587006ff2,503fb3767c784b8599eb9d96353fdbbb,right,safer,New York,New York,2014-09-02,05:22:28,40.783209,-73.96387900000002,40.901431,-73.85081500000001
452281,452282,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9c99fdc9f03587007dc3,513d9e23fdc9f035870082f1,3860475339184a0f832d5154e5b71659,right,safer,New York,New York,2014-10-16,23:38:54,40.919813,-73.87326000000002,40.838055,-73.918116
452357,452358,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7a8dfdc9f0358700688f,513d7aedfdc9f035870069be,625f0e3c28b04f7c9c86f1de8360f287,equal,safer,New York,New York,2013-07-26,08:17:30,40.585755,-73.96765600000003,40.791187,-73.84547800000001
452443,452444,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7d8cfdc9f03587007201,513d7ec2fdc9f0358700748a,55b0bf4587694418b4678bb607a39966,left,safer,New York,New York,2013-07-26,02:40:25,40.598572,-73.97964000000002,40.743586,-73.97305799999998
452513,452514,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7c08fdc9f03587006d72,513d9c02fdc9f03587007bcf,7946b70fecd741af83c13777102e33f3,left,safer,New York,New York,2016-10-24,10:07:51,40.577449,-73.99810200000002,40.682172,-73.99321800000001
452556,452557,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9cfcfdc9f03587007f10,513d7e14fdc9f0358700731c,26847c4502d84b62afc37b37d1234819,equal,safer,New York,New York,2015-05-24,10:53:52,40.692164,-73.977577,40.728439,-73.94861500000002
452565,452566,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9c99fdc9f03587007dc3,513d6bd2fdc9f03587004df3,3504e173d4324b26b8ca0c4bdc887302,right,safer,Boston,New York,2014-07-06,04:38:00,42.395078,-71.116154,40.838055,-73.918116
452578,452579,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7959fdc9f03587006489,513d688efdc9f035870043f6,740d98ab907e46a6a3f6aabd74fa76c4,left,safer,Boston,New York,2014-10-30,14:26:17,42.396483,-70.987462,40.624645,-74.01623599999999
452647,452648,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9be8fdc9f03587007b74,513d7ce8fdc9f0358700704d,bb08af1c02164799977feb79d5b7207d,left,safer,New York,New York,2014-10-24,18:11:29,40.777967,-73.81539199999997,40.669925,-73.886795
452717,452718,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d78d5fdc9f035870062d4,513d9f01fdc9f035870085d3,df6ffd0660ac432b8f4a201f9936f9b6,left,safer,New York,New York,2018-09-04,10:40:45,40.679705,-73.853655,40.58875,-73.92057899999998
453064,453065,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7bc6fdc9f03587006c99,513d7f6ffdc9f035870075f0,9346bd147b8c4eabadb1764fbf348316,right,safer,New York,New York,2015-04-24,02:17:19,40.767204,-73.97717999999998,40.828839,-73.89631099999997
453210,453211,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9f08fdc9f035870085ea,513d9c83fdc9f03587007d7a,a799d181281f4fb892c0dd44c6b994b7,left,safer,New York,New York,2014-10-16,23:46:48,40.722356,-73.93805700000001,40.618188,-73.977172
453600,453601,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9be4fdc9f03587007b6a,513d7cd4fdc9f03587007010,e1ea8c7c09ee475bacdcb7edd7b69012,right,safer,New York,New York,2013-08-20,14:15:58,40.892418,-73.85668099999998,40.617257,-74.02985699999999
453867,453868,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7a81fdc9f03587006865,513d7d9cfdc9f03587007225,bc4bc40fea024b8ea93cf09c0b0b9138,left,safer,New York,New York,2014-10-18,22:39:23,40.865592,-73.93113900000003,40.741728,-73.98222900000002
453970,453971,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7b9efdc9f03587006c11,513d9ed9fdc9f03587008541,fdce3ab251164e47be4bd80158ff2596,right,safer,New York,New York,2014-10-20,01:54:24,40.60341,-74.00903700000003,40.721142,-73.91957300000001
453988,453989,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ea6fdc9f0358700849d,513d7b3afdc9f03587006abd,78c6e608d855462dbbc2eeeca862db6f,right,safer,New York,New York,2013-07-26,08:48:08,40.705044,-73.79457400000001,40.740179,-73.82496100000003
453998,453999,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7bb4fdc9f03587006c5d,513d7821fdc9f0358700606c,b737d54d7dbe4874bab3b5f964f908f2,equal,safer,New York,New York,2014-01-09,16:57:34,40.636029,-73.95137399999999,40.735554,-73.87578100000002
454108,454109,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7cbbfdc9f03587006fb7,513d7be5fdc9f03587006cfa,8bc4b84833e84c559681436393e994cb,left,safer,New York,New York,2014-10-26,22:04:15,40.681089,-73.88105200000001,40.707623,-73.94803000000002
454143,454144,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9e1cfdc9f035870082d4,513d9e41fdc9f03587008356,525f27caaeed49e49727054d5031c783,right,safer,New York,New York,2014-08-01,13:47:58,40.578956,-73.968143,40.860749,-73.83541300000002
454176,454177,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b1afdc9f035870078db,513d78ecfdc9f03587006327,2e60e0a41887417e8a3d263427e8348b,left,safer,New York,New York,2016-01-08,23:58:51,40.744846,-73.88448800000003,40.626844,-74.004211
454182,454183,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d798dfdc9f0358700652f,513d6abdfdc9f03587004b42,2adb5acb8002426f96b84a37e8e231b7,right,safer,Boston,New York,2014-08-16,19:47:52,42.373515,-71.10421400000001,40.643411,-73.90040699999997
454259,454260,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7e3afdc9f0358700736e,513d9ca9fdc9f03587007dff,0f516f1f57a7441c9cef7471da63d429,right,safer,New York,New York,2013-08-02,16:32:21,40.635617,-73.99008000000003,40.673375,-73.77381000000003
454272,454273,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9e1ffdc9f035870082dc,513d9baefdc9f03587007abb,73ba06176f1e489cb15b03b3c36e4cf5,right,safer,New York,New York,2014-02-01,15:27:19,40.763517,-73.81505400000003,40.664516,-73.99703699999998
454611,454612,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7d05fdc9f035870070a7,513d6926fdc9f0358700461e,7dd04f7652ac42aeb375d37095cd85ac,right,safer,Boston,New York,2014-11-22,17:50:57,42.334034,-71.07275600000003,40.697908,-73.90162399999997
454722,454723,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7d4ffdc9f0358700718a,513d6c1dfdc9f03587004eb4,3026fc8ee11b4591962bd35d71bcd6cc,right,safer,Boston,New York,2014-11-05,14:57:28,42.329083,-71.16614800000002,40.616659,-73.94498099999998
454811,454812,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7f04fdc9f03587007514,513d780efdc9f03587006033,56f291669a9a47f6877fdf9055b814fe,left,safer,New York,New York,2018-02-05,15:27:08,40.647216,-73.971092,40.639007,-73.94182799999999
454849,454850,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9c7bfdc9f03587007d61,513d9e6afdc9f035870083d5,88feedf4656449ec93e493d8396a6736,left,safer,New York,New York,2014-12-01,12:45:54,40.841672,-73.83091100000001,40.665532,-73.80742700000002
454906,454907,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9c65fdc9f03587007d15,513d697efdc9f03587004757,61888f05df78402eaf76835cb3dbd4fd,left,safer,Boston,New York,2014-10-13,19:52:54,42.34509,-71.10890899999998,40.749497,-73.98115100000001
454941,454942,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7b42fdc9f03587006ad8,513d9b4afdc9f03587007981,772018745d31449998b0c5e5876de68c,right,safer,New York,New York,2016-01-12,15:14:55,40.666147,-73.890513,40.77686,-73.84801400000003
454996,454997,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7f17fdc9f03587007539,513d6b24fdc9f03587004c51,001bc11ca89b4886b02310065bfff587,equal,safer,Boston,New York,2014-10-19,10:22:29,42.390971,-71.03769699999998,40.823116,-73.89111000000003
